USER_ID,DAY_0,DAY_1,DAY_2,DAY_3,DAY_4,DAY_5,DAY_6,H_0,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,H_12,H_13,H_14,H_15,H_16,H_17,H_18,H_19,H_20,H_21,H_22,H_23
3a5cca1c-cb24-4ef8-a923-05770b1a7755,4.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3a619ba4-d72e-40a7-8e29-1fb2b1cb03bd,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3a6e8343-fbc1-4337-ae4f-59fd25c6e4f0,8.0,6.0,13.0,9.0,12.0,9.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,5.0,5.0,4.0,2.0,3.0,6.0,2.0,2.0,4.0,3.0
3a7471a6-d475-453a-a9d7-0c6de67603fc,33.0,14.0,5.0,3.0,18.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,13.0,13.0,8.0,7.0,13.0,11.0,9.0,7.0,9.0,4.0,5.0,1.0,3.0,0.0,0.0
3a79f3f1-fcc3-4f5c-89de-7e616429995f,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3a7a20fa-8da6-4ff8-bfc5-e44d661dcb44,8.0,16.0,12.0,17.0,18.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,14.0,8.0,8.0,9.0,2.0,8.0,6.0,2.0,2.0,7.0,8.0,2.0,1.0,1.0,1.0
3a953243-7f12-409b-86d7-5156a1dc44d8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3a9b2f33-5569-4189-8794-b84703577ebc,7.0,10.0,9.0,7.0,10.0,13.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,23.0,2.0,9.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0
3ab44906-3501-492c-986f-c8821f1a0e00,11.0,22.0,5.0,13.0,4.0,13.0,15.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,5.0,3.0,8.0,4.0,3.0,4.0,7.0,3.0,5.0,4.0,3.0,4.0,4.0,6.0,7.0,3.0
3aba36b6-7385-41a2-9f44-e97b4eb9230f,12.0,7.0,10.0,8.0,9.0,8.0,6.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0,6.0,2.0,0.0,4.0,5.0,2.0,0.0,2.0,2.0,1.0,4.0,3.0,6.0,5.0,2.0,2.0,3.0
3ac1d330-7285-4417-a1d0-9fbc0c03e3bd,2.0,2.0,4.0,7.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0
3ac71525-af2d-429c-b2fe-2414ffc461b0,1.0,0.0,7.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3ac939ff-ec97-42d7-8ab6-9cdd2a0b8635,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ad89a74-29cf-476e-9091-d03e8110d2f7,8.0,9.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,1.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
3add6d88-1e48-4072-afb4-407d977c96b9,9.0,0.0,7.0,7.0,2.0,10.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,4.0,7.0,7.0,2.0,7.0,9.0,4.0,5.0,1.0
3add7de6-2e2b-4dd4-b316-6c75becdfb49,4.0,5.0,19.0,4.0,11.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,6.0,8.0,5.0,12.0,1.0,4.0,4.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0
3aea525a-796e-4728-969d-b821634dccbb,30.0,18.0,18.0,30.0,29.0,19.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,6.0,15.0,9.0,10.0,7.0,7.0,11.0,3.0,20.0,19.0,12.0,15.0,6.0,3.0,2.0
3af26047-041d-4070-b820-77c2b275e2ac,4.0,4.0,4.0,2.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,3.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0
3af72b1e-9e64-4c74-8acd-796ccaf69ec3,28.0,36.0,29.0,34.0,32.0,50.0,40.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,4.0,20.0,14.0,11.0,17.0,19.0,20.0,17.0,28.0,21.0,16.0,16.0,11.0,10.0,6.0,6.0
3b0d7c76-1148-4c92-941d-b278395c7671,38.0,47.0,46.0,48.0,36.0,35.0,54.0,6.0,17.0,11.0,4.0,1.0,8.0,4.0,2.0,3.0,3.0,3.0,7.0,18.0,13.0,14.0,21.0,18.0,18.0,20.0,15.0,31.0,17.0,36.0,14.0
3b0deab6-c322-4280-b5de-cf7395a7bbad,6.0,1.0,2.0,1.0,3.0,11.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0,4.0,1.0
3b0f8b67-46b6-4337-879d-1b9ae89be8da,15.0,7.0,10.0,6.0,5.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,9.0,5.0,2.0,8.0,6.0,3.0,7.0,1.0,5.0,1.0
3b152739-b5d4-4ec2-9e1e-ba3d187a91a0,2.0,3.0,8.0,10.0,12.0,12.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,3.0,4.0,2.0,5.0,3.0,2.0,5.0,2.0,4.0,4.0,2.0,1.0
3b176b2d-dae9-4a51-a5ed-08fa4fdc43f2,77.0,103.0,108.0,97.0,101.0,87.0,99.0,12.0,2.0,1.0,0.0,4.0,10.0,9.0,18.0,35.0,34.0,49.0,57.0,45.0,56.0,56.0,50.0,42.0,41.0,42.0,28.0,41.0,21.0,15.0,4.0
3b1c797e-493d-4d77-a7d2-409ad956a6d5,1.0,3.0,1.0,10.0,4.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
3b21e809-b2f8-4a4c-a9cc-a0a4b0708732,12.0,5.0,0.0,1.0,10.0,7.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,0.0,0.0
3b225542-8f7b-4a4f-a5f1-e04843b5bd9d,12.0,6.0,9.0,5.0,8.0,13.0,20.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,3.0,6.0,7.0,3.0,5.0,6.0,9.0,6.0,3.0,2.0,4.0,4.0,2.0,2.0,0.0,1.0
3b308dae-af73-4659-884a-6503ae203673,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3b32bd49-b642-42a1-9532-0c4000e43389,11.0,5.0,8.0,5.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,4.0,0.0
3b340c79-cee0-4142-9636-123604859d05,13.0,30.0,33.0,37.0,26.0,30.0,26.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,17.0,13.0,14.0,8.0,11.0,10.0,15.0,16.0,19.0,18.0,8.0,7.0,18.0
3b375b8d-430f-4abf-8cc6-cb3e8ad5d310,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3b43ff9d-6fd8-49c4-80cd-57234df640b1,12.0,11.0,10.0,8.0,4.0,5.0,12.0,5.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,4.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,6.0,4.0,5.0,6.0,2.0
3b46e399-c55d-444f-aefc-f845de011442,12.0,33.0,44.0,55.0,70.0,59.0,45.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,8.0,28.0,33.0,38.0,37.0,29.0,32.0,19.0,19.0,20.0,21.0,14.0,7.0,3.0
3b491fe9-9089-4d0c-8445-3b1414666328,18.0,30.0,28.0,28.0,25.0,28.0,41.0,5.0,3.0,3.0,3.0,6.0,2.0,6.0,9.0,6.0,9.0,8.0,6.0,19.0,8.0,13.0,11.0,14.0,16.0,6.0,9.0,7.0,8.0,13.0,8.0
3b4cfca3-366d-4188-9647-0415546f3784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3b579da9-27ae-4522-bec9-edafca6f588e,27.0,112.0,125.0,113.0,132.0,87.0,60.0,0.0,0.0,0.0,0.0,10.0,46.0,33.0,32.0,112.0,128.0,65.0,30.0,25.0,25.0,30.0,48.0,29.0,24.0,11.0,6.0,2.0,0.0,0.0,0.0
3b60854a-c879-447a-b30d-4c1a65b563b8,58.0,41.0,77.0,56.0,48.0,45.0,92.0,20.0,25.0,9.0,17.0,21.0,1.0,2.0,4.0,13.0,5.0,12.0,15.0,22.0,25.0,31.0,22.0,20.0,21.0,16.0,24.0,25.0,26.0,15.0,26.0
3b725246-350c-40c4-bf80-47aa17095d2e,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
3b72a9b8-fb4f-4507-8524-75b6ffcaa177,38.0,40.0,25.0,24.0,30.0,32.0,35.0,8.0,7.0,7.0,5.0,2.0,1.0,2.0,8.0,4.0,1.0,9.0,16.0,9.0,17.0,20.0,20.0,10.0,11.0,14.0,11.0,8.0,18.0,10.0,6.0
3b7541e0-0323-4b21-aeca-b3250b5e111b,4.0,2.0,6.0,12.0,8.0,8.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,1.0,2.0,6.0,3.0,3.0,2.0,6.0,3.0,3.0,3.0,0.0
3b7a10e7-1079-4647-a6e9-de4f58c2aa16,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0
3b7a6795-819c-4fe2-b227-7fb9392e4737,2.0,9.0,9.0,7.0,7.0,2.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,4.0
3b87bc81-06dd-4ca6-bc68-a9e84d2e5b34,3.0,10.0,13.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,7.0,0.0,2.0,3.0,3.0,4.0,5.0,1.0,0.0,2.0,3.0,0.0
3ba714bd-c860-4065-a39a-d4d1a85ecbb6,26.0,25.0,22.0,15.0,27.0,17.0,20.0,7.0,9.0,5.0,7.0,8.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,5.0,14.0,10.0,14.0,7.0,3.0,13.0,6.0,14.0,13.0
3bab4a49-81d3-4cd2-bb6c-fc2d8baa4eb9,1.0,8.0,12.0,12.0,9.0,48.0,22.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,29.0,8.0,9.0,13.0,11.0,9.0,7.0,6.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0
3baec472-a20b-40ef-aca8-243f7228c96f,4.0,8.0,3.0,7.0,2.0,5.0,11.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,5.0,6.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
3bb068e9-60f9-468b-a03e-dac72b459e46,19.0,7.0,11.0,16.0,5.0,22.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,6.0,4.0,8.0,9.0,6.0,9.0,15.0,9.0,6.0,12.0,0.0,1.0,0.0,0.0
3bb2b7fd-512f-46ce-8016-2cc143de7b7b,1.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
3bb76c53-30f7-4c62-b816-80222af349c4,2.0,3.0,1.0,7.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0
3bb8e8c1-d69b-4460-851c-727a5c420951,8.0,0.0,0.0,7.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,2.0
3bb917d5-f639-4ca6-83db-d172a7e0833b,2.0,0.0,2.0,6.0,16.0,27.0,2.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,3.0,0.0,6.0,1.0,4.0,6.0,0.0,0.0
3bb98ea9-be3a-4ab9-a462-5df29375509c,17.0,26.0,16.0,33.0,22.0,36.0,16.0,3.0,0.0,1.0,1.0,0.0,2.0,10.0,8.0,7.0,10.0,9.0,20.0,19.0,5.0,4.0,10.0,8.0,13.0,3.0,4.0,14.0,2.0,6.0,7.0
3bc87939-1591-4e69-9c17-f2db502c0d5c,55.0,50.0,62.0,78.0,65.0,104.0,65.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,20.0,26.0,17.0,42.0,30.0,55.0,52.0,30.0,26.0,31.0,56.0,26.0,27.0,8.0,16.0,8.0,2.0
3bc9209f-2280-4005-80dc-90d578143e55,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3bd10ab1-aa51-4b7a-80e7-94637d3fd269,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3be27669-fa9d-4835-a3f0-d142d46dc882,2.0,4.0,3.0,6.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,12.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0
3be89ebf-0ab0-437d-a498-02df9ce0cd8d,4.0,1.0,2.0,1.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,5.0,0.0,2.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
3bef3290-4395-47dd-8371-c04ef7d138fc,0.0,1.0,2.0,11.0,17.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,2.0,5.0,5.0,5.0,4.0,5.0,2.0,8.0,1.0,0.0,3.0,5.0,0.0
3c02c540-61fc-4ce3-801b-dbe9064d683c,20.0,46.0,68.0,25.0,53.0,59.0,22.0,0.0,8.0,3.0,0.0,4.0,0.0,3.0,7.0,7.0,6.0,11.0,27.0,20.0,26.0,15.0,19.0,39.0,18.0,18.0,17.0,13.0,15.0,14.0,3.0
3c0b6fdb-0019-4e12-bffd-31cbb59d2215,2.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3c11dc04-36f1-4412-8b00-82c7efa4cac2,8.0,12.0,39.0,42.0,35.0,40.0,13.0,11.0,7.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,13.0,6.0,7.0,17.0,15.0,6.0,13.0,22.0,13.0,8.0,16.0,5.0,9.0,12.0
3c1aa14d-818a-474f-847f-3d24907dd1c7,15.0,19.0,15.0,14.0,16.0,29.0,11.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,3.0,16.0,10.0,4.0,5.0,6.0,9.0,8.0,5.0,7.0,7.0,12.0,6.0,2.0,4.0
3c29bb7f-b4fe-42a3-b9c7-84f95e3a1e61,6.0,5.0,13.0,14.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,0.0,2.0,2.0,6.0,3.0,4.0,6.0,11.0,1.0,1.0,0.0,1.0,0.0
3c29d55c-f0fd-4906-9fac-9467d6421507,3.0,5.0,1.0,3.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,5.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0
3c3748d9-a50f-428b-9e20-0547b9910a77,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3c39d27a-9552-451b-86f4-f0a8632980ed,5.0,5.0,6.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,4.0
3c3b7116-cbcf-4d23-9006-c42d62aa6b5d,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c3da9d2-0c00-4ab2-b142-7bf8a77e121e,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c4e712e-06bc-485b-90e1-98ef632bb118,8.0,3.0,3.0,4.0,8.0,13.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0
3c53cfb0-534d-4a6b-8ff2-daf6e211274d,2.0,2.0,1.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0
3c5a8e3a-d24f-4edf-9a64-55b58e20682a,17.0,8.0,4.0,9.0,13.0,21.0,15.0,4.0,2.0,7.0,0.0,5.0,2.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,17.0,8.0,6.0,4.0,6.0,1.0,3.0,1.0,2.0
3c5ab236-e838-4a29-b4ee-44b38dd99067,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c5b03d9-218e-47f6-b999-8f1ad53a397a,0.0,0.0,3.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0
3c5cab75-a8c1-4a27-8ab4-b74a9e92535c,7.0,3.0,3.0,5.0,18.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,3.0,7.0,2.0,10.0,3.0,4.0,0.0,4.0
3c65dee2-6496-4f8b-8efc-efc73b315129,23.0,18.0,32.0,30.0,17.0,28.0,25.0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,12.0,3.0,5.0,17.0,16.0,2.0,7.0,15.0,14.0,15.0,10.0,14.0,8.0,5.0,7.0
3c7347f4-3115-4911-8e75-52d96a435341,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3c8098d5-1881-4d82-817e-a80cd6263160,28.0,42.0,31.0,25.0,20.0,27.0,34.0,16.0,13.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,5.0,6.0,14.0,21.0,19.0,17.0,13.0,26.0,18.0,16.0
3c932981-8c50-4c6a-8204-eb2c5ea9c656,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
3c975c87-4b85-44f2-957a-ba106835e0bc,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3ca19fc2-fecc-45c4-a63d-19c73fc30c84,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3cb64e3a-6fd6-4d0f-83bc-d9581422337c,6.0,4.0,3.0,31.0,4.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,2.0,13.0,6.0,5.0,0.0,19.0,0.0,1.0,2.0,0.0,2.0,1.0
3cb81e61-43c9-4c5d-b287-3b9cdecda43b,1.0,2.0,4.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
3cbc3c66-d0a5-48da-b768-fa021782eb1b,0.0,11.0,3.0,1.0,9.0,5.0,10.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,7.0,2.0,2.0,1.0,3.0
3cbebc9e-4d2e-427c-9387-4c4b045ab26a,3.0,2.0,4.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0
3cbf5231-1001-4593-a91f-6f47ad97bbd1,0.0,28.0,22.0,5.0,14.0,43.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,18.0,16.0,9.0,8.0,6.0,7.0,7.0,2.0,9.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0
3cc41235-4a01-4831-8ed5-eb85aa3693f1,3.0,2.0,1.0,5.0,3.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0
3cc70f9f-1b32-42e9-b37a-01bb7fc1bc77,3.0,11.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0
3ccef59e-7a11-4e83-93c1-567aada81568,0.0,0.0,6.0,1.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0
3cd3e81f-2cf7-4089-bd82-fa0fa56d4c37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3cd5fd5d-e5b0-4175-9b07-5ee6a9fea63e,3.0,8.0,4.0,4.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,1.0,0.0,4.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0
3cd7be4f-4f64-4b0a-99d6-57b385044fe9,2.0,15.0,13.0,2.0,14.0,13.0,9.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,3.0,5.0,8.0,5.0,6.0,7.0,6.0,4.0
